브랜드,차종,연식,세부모델,category,name,price
벤츠,A-Class,2014,프리미엄,filter,실내 에어컨/히터 필터,50000
벤츠,A-Class,2014,프리미엄,battery,배터리 교체 (수입차전용),220000
벤츠,A-Class,2014,프리미엄,inspection,기본 무상 점검 (이벤트),0
벤츠,A-Class,2014,스포츠,engine,엔진오일 교환 (기본 합성유),150000
벤츠,A-Class,2014,스포츠,engine,엔진 플러싱 및 첨가제,80000
벤츠,A-Class,2014,스포츠,brake,앞 브레이크 패드 교환,120000
벤츠,A-Class,2014,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
벤츠,A-Class,2014,스포츠,brake,브레이크 오일 1:1 교환,90000
벤츠,A-Class,2014,스포츠,transmission,미션오일 교환 패키지,350000
벤츠,A-Class,2014,스포츠,filter,실내 에어컨/히터 필터,50000
벤츠,A-Class,2014,스포츠,battery,배터리 교체 (수입차전용),220000
벤츠,A-Class,2014,스포츠,inspection,기본 무상 점검 (이벤트),0
벤츠,A-Class,2013,기본형,engine,엔진오일 교환 (기본 합성유),150000
벤츠,A-Class,2013,기본형,engine,엔진 플러싱 및 첨가제,80000
벤츠,A-Class,2013,기본형,brake,앞 브레이크 패드 교환,120000
벤츠,A-Class,2013,기본형,brake,뒤 브레이크 패드/센서 교환,140000
벤츠,A-Class,2013,기본형,brake,브레이크 오일 1:1 교환,90000
벤츠,A-Class,2013,기본형,transmission,미션오일 교환 패키지,350000
벤츠,A-Class,2013,기본형,filter,실내 에어컨/히터 필터,50000
벤츠,A-Class,2013,기본형,battery,배터리 교체 (수입차전용),220000
벤츠,A-Class,2013,기본형,inspection,기본 무상 점검 (이벤트),0
벤츠,A-Class,2013,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
벤츠,A-Class,2013,프리미엄,engine,엔진 플러싱 및 첨가제,80000
벤츠,A-Class,2013,프리미엄,brake,앞 브레이크 패드 교환,120000
벤츠,A-Class,2013,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
벤츠,A-Class,2013,프리미엄,brake,브레이크 오일 1:1 교환,90000
벤츠,A-Class,2013,프리미엄,transmission,미션오일 교환 패키지,350000
벤츠,A-Class,2013,프리미엄,filter,실내 에어컨/히터 필터,50000
벤츠,A-Class,2013,프리미엄,battery,배터리 교체 (수입차전용),220000
벤츠,A-Class,2013,프리미엄,inspection,기본 무상 점검 (이벤트),0
벤츠,A-Class,2013,스포츠,engine,엔진오일 교환 (기본 합성유),150000
벤츠,A-Class,2013,스포츠,engine,엔진 플러싱 및 첨가제,80000
벤츠,A-Class,2013,스포츠,brake,앞 브레이크 패드 교환,120000
벤츠,A-Class,2013,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
벤츠,A-Class,2013,스포츠,brake,브레이크 오일 1:1 교환,90000
벤츠,A-Class,2013,스포츠,transmission,미션오일 교환 패키지,350000
벤츠,A-Class,2013,스포츠,filter,실내 에어컨/히터 필터,50000
벤츠,A-Class,2013,스포츠,battery,배터리 교체 (수입차전용),220000
벤츠,A-Class,2013,스포츠,inspection,기본 무상 점검 (이벤트),0
벤츠,A-Class,2012,기본형,engine,엔진오일 교환 (기본 합성유),150000
벤츠,A-Class,2012,기본형,engine,엔진 플러싱 및 첨가제,80000
벤츠,A-Class,2012,기본형,brake,앞 브레이크 패드 교환,120000
벤츠,A-Class,2012,기본형,brake,뒤 브레이크 패드/센서 교환,140000
벤츠,A-Class,2012,기본형,brake,브레이크 오일 1:1 교환,90000
벤츠,A-Class,2012,기본형,transmission,미션오일 교환 패키지,350000
벤츠,A-Class,2012,기본형,filter,실내 에어컨/히터 필터,50000
벤츠,A-Class,2012,기본형,battery,배터리 교체 (수입차전용),220000
벤츠,A-Class,2012,기본형,inspection,기본 무상 점검 (이벤트),0
벤츠,A-Class,2012,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
벤츠,A-Class,2012,프리미엄,engine,엔진 플러싱 및 첨가제,80000
벤츠,A-Class,2012,프리미엄,brake,앞 브레이크 패드 교환,120000
벤츠,A-Class,2012,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
벤츠,A-Class,2012,프리미엄,brake,브레이크 오일 1:1 교환,90000
벤츠,A-Class,2012,프리미엄,transmission,미션오일 교환 패키지,350000
벤츠,A-Class,2012,프리미엄,filter,실내 에어컨/히터 필터,50000
벤츠,A-Class,2012,프리미엄,battery,배터리 교체 (수입차전용),220000
벤츠,A-Class,2012,프리미엄,inspection,기본 무상 점검 (이벤트),0
벤츠,A-Class,2012,스포츠,engine,엔진오일 교환 (기본 합성유),150000
벤츠,A-Class,2012,스포츠,engine,엔진 플러싱 및 첨가제,80000
벤츠,A-Class,2012,스포츠,brake,앞 브레이크 패드 교환,120000
벤츠,A-Class,2012,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
벤츠,A-Class,2012,스포츠,brake,브레이크 오일 1:1 교환,90000
벤츠,A-Class,2012,스포츠,transmission,미션오일 교환 패키지,350000
벤츠,A-Class,2012,스포츠,filter,실내 에어컨/히터 필터,50000
벤츠,A-Class,2012,스포츠,battery,배터리 교체 (수입차전용),220000
벤츠,A-Class,2012,스포츠,inspection,기본 무상 점검 (이벤트),0
벤츠,A-Class,2011,기본형,engine,엔진오일 교환 (기본 합성유),150000
벤츠,A-Class,2011,기본형,engine,엔진 플러싱 및 첨가제,80000
벤츠,A-Class,2011,기본형,brake,앞 브레이크 패드 교환,120000
벤츠,A-Class,2011,기본형,brake,뒤 브레이크 패드/센서 교환,140000
벤츠,A-Class,2011,기본형,brake,브레이크 오일 1:1 교환,90000
벤츠,A-Class,2011,기본형,transmission,미션오일 교환 패키지,350000
벤츠,A-Class,2011,기본형,filter,실내 에어컨/히터 필터,50000
벤츠,A-Class,2011,기본형,battery,배터리 교체 (수입차전용),220000
벤츠,A-Class,2011,기본형,inspection,기본 무상 점검 (이벤트),0
벤츠,A-Class,2011,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
벤츠,A-Class,2011,프리미엄,engine,엔진 플러싱 및 첨가제,80000
벤츠,A-Class,2011,프리미엄,brake,앞 브레이크 패드 교환,120000
벤츠,A-Class,2011,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
벤츠,A-Class,2011,프리미엄,brake,브레이크 오일 1:1 교환,90000
벤츠,A-Class,2011,프리미엄,transmission,미션오일 교환 패키지,350000
벤츠,A-Class,2011,프리미엄,filter,실내 에어컨/히터 필터,50000
벤츠,A-Class,2011,프리미엄,battery,배터리 교체 (수입차전용),220000
벤츠,A-Class,2011,프리미엄,inspection,기본 무상 점검 (이벤트),0
벤츠,A-Class,2011,스포츠,engine,엔진오일 교환 (기본 합성유),150000
벤츠,A-Class,2011,스포츠,engine,엔진 플러싱 및 첨가제,80000
벤츠,A-Class,2011,스포츠,brake,앞 브레이크 패드 교환,120000
벤츠,A-Class,2011,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
벤츠,A-Class,2011,스포츠,brake,브레이크 오일 1:1 교환,90000
벤츠,A-Class,2011,스포츠,transmission,미션오일 교환 패키지,350000
벤츠,A-Class,2011,스포츠,filter,실내 에어컨/히터 필터,50000
벤츠,A-Class,2011,스포츠,battery,배터리 교체 (수입차전용),220000
벤츠,A-Class,2011,스포츠,inspection,기본 무상 점검 (이벤트),0
벤츠,A-Class,2010,기본형,engine,엔진오일 교환 (기본 합성유),150000
벤츠,A-Class,2010,기본형,engine,엔진 플러싱 및 첨가제,80000
벤츠,A-Class,2010,기본형,brake,앞 브레이크 패드 교환,120000
벤츠,A-Class,2010,기본형,brake,뒤 브레이크 패드/센서 교환,140000
벤츠,A-Class,2010,기본형,brake,브레이크 오일 1:1 교환,90000
벤츠,A-Class,2010,기본형,transmission,미션오일 교환 패키지,350000
벤츠,A-Class,2010,기본형,filter,실내 에어컨/히터 필터,50000
벤츠,A-Class,2010,기본형,battery,배터리 교체 (수입차전용),220000
벤츠,A-Class,2010,기본형,inspection,기본 무상 점검 (이벤트),0
벤츠,A-Class,2010,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
벤츠,A-Class,2010,프리미엄,engine,엔진 플러싱 및 첨가제,80000
벤츠,A-Class,2010,프리미엄,brake,앞 브레이크 패드 교환,120000
벤츠,A-Class,2010,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
벤츠,A-Class,2010,프리미엄,brake,브레이크 오일 1:1 교환,90000
벤츠,A-Class,2010,프리미엄,transmission,미션오일 교환 패키지,350000
벤츠,A-Class,2010,프리미엄,filter,실내 에어컨/히터 필터,50000
벤츠,A-Class,2010,프리미엄,battery,배터리 교체 (수입차전용),220000
벤츠,A-Class,2010,프리미엄,inspection,기본 무상 점검 (이벤트),0
벤츠,A-Class,2010,스포츠,engine,엔진오일 교환 (기본 합성유),150000
벤츠,A-Class,2010,스포츠,engine,엔진 플러싱 및 첨가제,80000
벤츠,A-Class,2010,스포츠,brake,앞 브레이크 패드 교환,120000
벤츠,A-Class,2010,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
벤츠,A-Class,2010,스포츠,brake,브레이크 오일 1:1 교환,90000
벤츠,A-Class,2010,스포츠,transmission,미션오일 교환 패키지,350000
벤츠,A-Class,2010,스포츠,filter,실내 에어컨/히터 필터,50000
벤츠,A-Class,2010,스포츠,battery,배터리 교체 (수입차전용),220000
벤츠,A-Class,2010,스포츠,inspection,기본 무상 점검 (이벤트),0
벤츠,A-Class,2009,기본형,engine,엔진오일 교환 (기본 합성유),150000
벤츠,A-Class,2009,기본형,engine,엔진 플러싱 및 첨가제,80000
벤츠,A-Class,2009,기본형,brake,앞 브레이크 패드 교환,120000
벤츠,A-Class,2009,기본형,brake,뒤 브레이크 패드/센서 교환,140000
벤츠,A-Class,2009,기본형,brake,브레이크 오일 1:1 교환,90000
벤츠,A-Class,2009,기본형,transmission,미션오일 교환 패키지,350000
벤츠,A-Class,2009,기본형,filter,실내 에어컨/히터 필터,50000
벤츠,A-Class,2009,기본형,battery,배터리 교체 (수입차전용),220000
벤츠,A-Class,2009,기본형,inspection,기본 무상 점검 (이벤트),0
벤츠,A-Class,2009,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
벤츠,A-Class,2009,프리미엄,engine,엔진 플러싱 및 첨가제,80000
벤츠,A-Class,2009,프리미엄,brake,앞 브레이크 패드 교환,120000
벤츠,A-Class,2009,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
벤츠,A-Class,2009,프리미엄,brake,브레이크 오일 1:1 교환,90000
벤츠,A-Class,2009,프리미엄,transmission,미션오일 교환 패키지,350000
벤츠,A-Class,2009,프리미엄,filter,실내 에어컨/히터 필터,50000
벤츠,A-Class,2009,프리미엄,battery,배터리 교체 (수입차전용),220000
벤츠,A-Class,2009,프리미엄,inspection,기본 무상 점검 (이벤트),0
벤츠,A-Class,2009,스포츠,engine,엔진오일 교환 (기본 합성유),150000
벤츠,A-Class,2009,스포츠,engine,엔진 플러싱 및 첨가제,80000
벤츠,A-Class,2009,스포츠,brake,앞 브레이크 패드 교환,120000
벤츠,A-Class,2009,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
벤츠,A-Class,2009,스포츠,brake,브레이크 오일 1:1 교환,90000
벤츠,A-Class,2009,스포츠,transmission,미션오일 교환 패키지,350000
벤츠,A-Class,2009,스포츠,filter,실내 에어컨/히터 필터,50000
벤츠,A-Class,2009,스포츠,battery,배터리 교체 (수입차전용),220000
벤츠,A-Class,2009,스포츠,inspection,기본 무상 점검 (이벤트),0
벤츠,A-Class,2008,기본형,engine,엔진오일 교환 (기본 합성유),150000
벤츠,A-Class,2008,기본형,engine,엔진 플러싱 및 첨가제,80000
벤츠,A-Class,2008,기본형,brake,앞 브레이크 패드 교환,120000
벤츠,A-Class,2008,기본형,brake,뒤 브레이크 패드/센서 교환,140000
벤츠,A-Class,2008,기본형,brake,브레이크 오일 1:1 교환,90000
벤츠,A-Class,2008,기본형,transmission,미션오일 교환 패키지,350000
벤츠,A-Class,2008,기본형,filter,실내 에어컨/히터 필터,50000
벤츠,A-Class,2008,기본형,battery,배터리 교체 (수입차전용),220000
벤츠,A-Class,2008,기본형,inspection,기본 무상 점검 (이벤트),0
벤츠,A-Class,2008,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
벤츠,A-Class,2008,프리미엄,engine,엔진 플러싱 및 첨가제,80000
벤츠,A-Class,2008,프리미엄,brake,앞 브레이크 패드 교환,120000
벤츠,A-Class,2008,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
벤츠,A-Class,2008,프리미엄,brake,브레이크 오일 1:1 교환,90000
벤츠,A-Class,2008,프리미엄,transmission,미션오일 교환 패키지,350000
벤츠,A-Class,2008,프리미엄,filter,실내 에어컨/히터 필터,50000
벤츠,A-Class,2008,프리미엄,battery,배터리 교체 (수입차전용),220000
벤츠,A-Class,2008,프리미엄,inspection,기본 무상 점검 (이벤트),0
벤츠,A-Class,2008,스포츠,engine,엔진오일 교환 (기본 합성유),150000
벤츠,A-Class,2008,스포츠,engine,엔진 플러싱 및 첨가제,80000
벤츠,A-Class,2008,스포츠,brake,앞 브레이크 패드 교환,120000
벤츠,A-Class,2008,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
벤츠,A-Class,2008,스포츠,brake,브레이크 오일 1:1 교환,90000
벤츠,A-Class,2008,스포츠,transmission,미션오일 교환 패키지,350000
벤츠,A-Class,2008,스포츠,filter,실내 에어컨/히터 필터,50000
벤츠,A-Class,2008,스포츠,battery,배터리 교체 (수입차전용),220000
벤츠,A-Class,2008,스포츠,inspection,기본 무상 점검 (이벤트),0
벤츠,A-Class,2007,기본형,engine,엔진오일 교환 (기본 합성유),150000
벤츠,A-Class,2007,기본형,engine,엔진 플러싱 및 첨가제,80000
벤츠,A-Class,2007,기본형,brake,앞 브레이크 패드 교환,120000
벤츠,A-Class,2007,기본형,brake,뒤 브레이크 패드/센서 교환,140000
벤츠,A-Class,2007,기본형,brake,브레이크 오일 1:1 교환,90000
벤츠,A-Class,2007,기본형,transmission,미션오일 교환 패키지,350000
벤츠,A-Class,2007,기본형,filter,실내 에어컨/히터 필터,50000
벤츠,A-Class,2007,기본형,battery,배터리 교체 (수입차전용),220000
벤츠,A-Class,2007,기본형,inspection,기본 무상 점검 (이벤트),0
벤츠,A-Class,2007,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
벤츠,A-Class,2007,프리미엄,engine,엔진 플러싱 및 첨가제,80000
벤츠,A-Class,2007,프리미엄,brake,앞 브레이크 패드 교환,120000
벤츠,A-Class,2007,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
벤츠,A-Class,2007,프리미엄,brake,브레이크 오일 1:1 교환,90000
벤츠,A-Class,2007,프리미엄,transmission,미션오일 교환 패키지,350000
벤츠,A-Class,2007,프리미엄,filter,실내 에어컨/히터 필터,50000
벤츠,A-Class,2007,프리미엄,battery,배터리 교체 (수입차전용),220000
벤츠,A-Class,2007,프리미엄,inspection,기본 무상 점검 (이벤트),0
벤츠,A-Class,2007,스포츠,engine,엔진오일 교환 (기본 합성유),150000
벤츠,A-Class,2007,스포츠,engine,엔진 플러싱 및 첨가제,80000
벤츠,A-Class,2007,스포츠,brake,앞 브레이크 패드 교환,120000
벤츠,A-Class,2007,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
벤츠,A-Class,2007,스포츠,brake,브레이크 오일 1:1 교환,90000
벤츠,A-Class,2007,스포츠,transmission,미션오일 교환 패키지,350000
벤츠,A-Class,2007,스포츠,filter,실내 에어컨/히터 필터,50000
벤츠,A-Class,2007,스포츠,battery,배터리 교체 (수입차전용),220000
벤츠,A-Class,2007,스포츠,inspection,기본 무상 점검 (이벤트),0
벤츠,B-Class,2026,기본형,engine,엔진오일 교환 (기본 합성유),150000
벤츠,B-Class,2026,기본형,engine,엔진 플러싱 및 첨가제,80000
벤츠,B-Class,2026,기본형,brake,앞 브레이크 패드 교환,120000
벤츠,B-Class,2026,기본형,brake,뒤 브레이크 패드/센서 교환,140000
벤츠,B-Class,2026,기본형,brake,브레이크 오일 1:1 교환,90000
벤츠,B-Class,2026,기본형,transmission,미션오일 교환 패키지,350000
벤츠,B-Class,2026,기본형,filter,실내 에어컨/히터 필터,50000
벤츠,B-Class,2026,기본형,battery,배터리 교체 (수입차전용),220000
벤츠,B-Class,2026,기본형,inspection,기본 무상 점검 (이벤트),0
벤츠,B-Class,2026,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
벤츠,B-Class,2026,프리미엄,engine,엔진 플러싱 및 첨가제,80000
벤츠,B-Class,2026,프리미엄,brake,앞 브레이크 패드 교환,120000
벤츠,B-Class,2026,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
벤츠,B-Class,2026,프리미엄,brake,브레이크 오일 1:1 교환,90000
벤츠,B-Class,2026,프리미엄,transmission,미션오일 교환 패키지,350000
벤츠,B-Class,2026,프리미엄,filter,실내 에어컨/히터 필터,50000
벤츠,B-Class,2026,프리미엄,battery,배터리 교체 (수입차전용),220000
벤츠,B-Class,2026,프리미엄,inspection,기본 무상 점검 (이벤트),0
