id,브랜드,차종,연식,세부모델,category,name,price
341,벤츠,A-Class,2015,스포츠,battery,배터리 교체 (수입차전용),220000
342,벤츠,A-Class,2015,스포츠,inspection,기본 무상 점검 (이벤트),0
343,벤츠,A-Class,2014,기본형,engine,엔진오일 교환 (기본 합성유),150000
344,벤츠,A-Class,2014,기본형,engine,엔진 플러싱 및 첨가제,80000
345,벤츠,A-Class,2014,기본형,brake,앞 브레이크 패드 교환,120000
346,벤츠,A-Class,2014,기본형,brake,뒤 브레이크 패드/센서 교환,140000
347,벤츠,A-Class,2014,기본형,brake,브레이크 오일 1:1 교환,90000
348,벤츠,A-Class,2014,기본형,transmission,미션오일 교환 패키지,350000
349,벤츠,A-Class,2014,기본형,filter,실내 에어컨/히터 필터,50000
350,벤츠,A-Class,2014,기본형,battery,배터리 교체 (수입차전용),220000
351,벤츠,A-Class,2014,기본형,inspection,기본 무상 점검 (이벤트),0
352,벤츠,A-Class,2014,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
353,벤츠,A-Class,2014,프리미엄,engine,엔진 플러싱 및 첨가제,80000
354,벤츠,A-Class,2014,프리미엄,brake,앞 브레이크 패드 교환,120000
355,벤츠,A-Class,2014,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
356,벤츠,A-Class,2014,프리미엄,brake,브레이크 오일 1:1 교환,90000
357,벤츠,A-Class,2014,프리미엄,transmission,미션오일 교환 패키지,350000
358,벤츠,A-Class,2014,프리미엄,filter,실내 에어컨/히터 필터,50000
359,벤츠,A-Class,2014,프리미엄,battery,배터리 교체 (수입차전용),220000
360,벤츠,A-Class,2014,프리미엄,inspection,기본 무상 점검 (이벤트),0
361,벤츠,A-Class,2014,스포츠,engine,엔진오일 교환 (기본 합성유),150000
362,벤츠,A-Class,2014,스포츠,engine,엔진 플러싱 및 첨가제,80000
363,벤츠,A-Class,2014,스포츠,brake,앞 브레이크 패드 교환,120000
364,벤츠,A-Class,2014,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
365,벤츠,A-Class,2014,스포츠,brake,브레이크 오일 1:1 교환,90000
366,벤츠,A-Class,2014,스포츠,transmission,미션오일 교환 패키지,350000
367,벤츠,A-Class,2014,스포츠,filter,실내 에어컨/히터 필터,50000
368,벤츠,A-Class,2014,스포츠,battery,배터리 교체 (수입차전용),220000
369,벤츠,A-Class,2014,스포츠,inspection,기본 무상 점검 (이벤트),0
370,벤츠,A-Class,2013,기본형,engine,엔진오일 교환 (기본 합성유),150000
371,벤츠,A-Class,2013,기본형,engine,엔진 플러싱 및 첨가제,80000
372,벤츠,A-Class,2013,기본형,brake,앞 브레이크 패드 교환,120000
373,벤츠,A-Class,2013,기본형,brake,뒤 브레이크 패드/센서 교환,140000
374,벤츠,A-Class,2013,기본형,brake,브레이크 오일 1:1 교환,90000
375,벤츠,A-Class,2013,기본형,transmission,미션오일 교환 패키지,350000
376,벤츠,A-Class,2013,기본형,filter,실내 에어컨/히터 필터,50000
377,벤츠,A-Class,2013,기본형,battery,배터리 교체 (수입차전용),220000
378,벤츠,A-Class,2013,기본형,inspection,기본 무상 점검 (이벤트),0
379,벤츠,A-Class,2013,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
380,벤츠,A-Class,2013,프리미엄,engine,엔진 플러싱 및 첨가제,80000
381,벤츠,A-Class,2013,프리미엄,brake,앞 브레이크 패드 교환,120000
382,벤츠,A-Class,2013,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
383,벤츠,A-Class,2013,프리미엄,brake,브레이크 오일 1:1 교환,90000
384,벤츠,A-Class,2013,프리미엄,transmission,미션오일 교환 패키지,350000
385,벤츠,A-Class,2013,프리미엄,filter,실내 에어컨/히터 필터,50000
386,벤츠,A-Class,2013,프리미엄,battery,배터리 교체 (수입차전용),220000
387,벤츠,A-Class,2013,프리미엄,inspection,기본 무상 점검 (이벤트),0
388,벤츠,A-Class,2013,스포츠,engine,엔진오일 교환 (기본 합성유),150000
389,벤츠,A-Class,2013,스포츠,engine,엔진 플러싱 및 첨가제,80000
390,벤츠,A-Class,2013,스포츠,brake,앞 브레이크 패드 교환,120000
391,벤츠,A-Class,2013,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
392,벤츠,A-Class,2013,스포츠,brake,브레이크 오일 1:1 교환,90000
393,벤츠,A-Class,2013,스포츠,transmission,미션오일 교환 패키지,350000
394,벤츠,A-Class,2013,스포츠,filter,실내 에어컨/히터 필터,50000
395,벤츠,A-Class,2013,스포츠,battery,배터리 교체 (수입차전용),220000
396,벤츠,A-Class,2013,스포츠,inspection,기본 무상 점검 (이벤트),0
397,벤츠,A-Class,2012,기본형,engine,엔진오일 교환 (기본 합성유),150000
398,벤츠,A-Class,2012,기본형,engine,엔진 플러싱 및 첨가제,80000
399,벤츠,A-Class,2012,기본형,brake,앞 브레이크 패드 교환,120000
400,벤츠,A-Class,2012,기본형,brake,뒤 브레이크 패드/센서 교환,140000
401,벤츠,A-Class,2012,기본형,brake,브레이크 오일 1:1 교환,90000
402,벤츠,A-Class,2012,기본형,transmission,미션오일 교환 패키지,350000
403,벤츠,A-Class,2012,기본형,filter,실내 에어컨/히터 필터,50000
404,벤츠,A-Class,2012,기본형,battery,배터리 교체 (수입차전용),220000
405,벤츠,A-Class,2012,기본형,inspection,기본 무상 점검 (이벤트),0
406,벤츠,A-Class,2012,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
407,벤츠,A-Class,2012,프리미엄,engine,엔진 플러싱 및 첨가제,80000
408,벤츠,A-Class,2012,프리미엄,brake,앞 브레이크 패드 교환,120000
409,벤츠,A-Class,2012,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
410,벤츠,A-Class,2012,프리미엄,brake,브레이크 오일 1:1 교환,90000
411,벤츠,A-Class,2012,프리미엄,transmission,미션오일 교환 패키지,350000
412,벤츠,A-Class,2012,프리미엄,filter,실내 에어컨/히터 필터,50000
413,벤츠,A-Class,2012,프리미엄,battery,배터리 교체 (수입차전용),220000
414,벤츠,A-Class,2012,프리미엄,inspection,기본 무상 점검 (이벤트),0
415,벤츠,A-Class,2012,스포츠,engine,엔진오일 교환 (기본 합성유),150000
416,벤츠,A-Class,2012,스포츠,engine,엔진 플러싱 및 첨가제,80000
417,벤츠,A-Class,2012,스포츠,brake,앞 브레이크 패드 교환,120000
418,벤츠,A-Class,2012,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
419,벤츠,A-Class,2012,스포츠,brake,브레이크 오일 1:1 교환,90000
420,벤츠,A-Class,2012,스포츠,transmission,미션오일 교환 패키지,350000
421,벤츠,A-Class,2012,스포츠,filter,실내 에어컨/히터 필터,50000
422,벤츠,A-Class,2012,스포츠,battery,배터리 교체 (수입차전용),220000
423,벤츠,A-Class,2012,스포츠,inspection,기본 무상 점검 (이벤트),0
424,벤츠,A-Class,2011,기본형,engine,엔진오일 교환 (기본 합성유),150000
425,벤츠,A-Class,2011,기본형,engine,엔진 플러싱 및 첨가제,80000
426,벤츠,A-Class,2011,기본형,brake,앞 브레이크 패드 교환,120000
427,벤츠,A-Class,2011,기본형,brake,뒤 브레이크 패드/센서 교환,140000
428,벤츠,A-Class,2011,기본형,brake,브레이크 오일 1:1 교환,90000
429,벤츠,A-Class,2011,기본형,transmission,미션오일 교환 패키지,350000
430,벤츠,A-Class,2011,기본형,filter,실내 에어컨/히터 필터,50000
431,벤츠,A-Class,2011,기본형,battery,배터리 교체 (수입차전용),220000
432,벤츠,A-Class,2011,기본형,inspection,기본 무상 점검 (이벤트),0
433,벤츠,A-Class,2011,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
434,벤츠,A-Class,2011,프리미엄,engine,엔진 플러싱 및 첨가제,80000
435,벤츠,A-Class,2011,프리미엄,brake,앞 브레이크 패드 교환,120000
436,벤츠,A-Class,2011,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
437,벤츠,A-Class,2011,프리미엄,brake,브레이크 오일 1:1 교환,90000
438,벤츠,A-Class,2011,프리미엄,transmission,미션오일 교환 패키지,350000
439,벤츠,A-Class,2011,프리미엄,filter,실내 에어컨/히터 필터,50000
440,벤츠,A-Class,2011,프리미엄,battery,배터리 교체 (수입차전용),220000
441,벤츠,A-Class,2011,프리미엄,inspection,기본 무상 점검 (이벤트),0
442,벤츠,A-Class,2011,스포츠,engine,엔진오일 교환 (기본 합성유),150000
443,벤츠,A-Class,2011,스포츠,engine,엔진 플러싱 및 첨가제,80000
444,벤츠,A-Class,2011,스포츠,brake,앞 브레이크 패드 교환,120000
445,벤츠,A-Class,2011,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
446,벤츠,A-Class,2011,스포츠,brake,브레이크 오일 1:1 교환,90000
447,벤츠,A-Class,2011,스포츠,transmission,미션오일 교환 패키지,350000
448,벤츠,A-Class,2011,스포츠,filter,실내 에어컨/히터 필터,50000
449,벤츠,A-Class,2011,스포츠,battery,배터리 교체 (수입차전용),220000
450,벤츠,A-Class,2011,스포츠,inspection,기본 무상 점검 (이벤트),0
451,벤츠,A-Class,2010,기본형,engine,엔진오일 교환 (기본 합성유),150000
452,벤츠,A-Class,2010,기본형,engine,엔진 플러싱 및 첨가제,80000
453,벤츠,A-Class,2010,기본형,brake,앞 브레이크 패드 교환,120000
454,벤츠,A-Class,2010,기본형,brake,뒤 브레이크 패드/센서 교환,140000
455,벤츠,A-Class,2010,기본형,brake,브레이크 오일 1:1 교환,90000
456,벤츠,A-Class,2010,기본형,transmission,미션오일 교환 패키지,350000
457,벤츠,A-Class,2010,기본형,filter,실내 에어컨/히터 필터,50000
458,벤츠,A-Class,2010,기본형,battery,배터리 교체 (수입차전용),220000
459,벤츠,A-Class,2010,기본형,inspection,기본 무상 점검 (이벤트),0
460,벤츠,A-Class,2010,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
461,벤츠,A-Class,2010,프리미엄,engine,엔진 플러싱 및 첨가제,80000
462,벤츠,A-Class,2010,프리미엄,brake,앞 브레이크 패드 교환,120000
463,벤츠,A-Class,2010,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
464,벤츠,A-Class,2010,프리미엄,brake,브레이크 오일 1:1 교환,90000
465,벤츠,A-Class,2010,프리미엄,transmission,미션오일 교환 패키지,350000
466,벤츠,A-Class,2010,프리미엄,filter,실내 에어컨/히터 필터,50000
467,벤츠,A-Class,2010,프리미엄,battery,배터리 교체 (수입차전용),220000
468,벤츠,A-Class,2010,프리미엄,inspection,기본 무상 점검 (이벤트),0
469,벤츠,A-Class,2010,스포츠,engine,엔진오일 교환 (기본 합성유),150000
470,벤츠,A-Class,2010,스포츠,engine,엔진 플러싱 및 첨가제,80000
471,벤츠,A-Class,2010,스포츠,brake,앞 브레이크 패드 교환,120000
472,벤츠,A-Class,2010,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
473,벤츠,A-Class,2010,스포츠,brake,브레이크 오일 1:1 교환,90000
474,벤츠,A-Class,2010,스포츠,transmission,미션오일 교환 패키지,350000
475,벤츠,A-Class,2010,스포츠,filter,실내 에어컨/히터 필터,50000
476,벤츠,A-Class,2010,스포츠,battery,배터리 교체 (수입차전용),220000
477,벤츠,A-Class,2010,스포츠,inspection,기본 무상 점검 (이벤트),0
478,벤츠,A-Class,2009,기본형,engine,엔진오일 교환 (기본 합성유),150000
479,벤츠,A-Class,2009,기본형,engine,엔진 플러싱 및 첨가제,80000
480,벤츠,A-Class,2009,기본형,brake,앞 브레이크 패드 교환,120000
481,벤츠,A-Class,2009,기본형,brake,뒤 브레이크 패드/센서 교환,140000
482,벤츠,A-Class,2009,기본형,brake,브레이크 오일 1:1 교환,90000
483,벤츠,A-Class,2009,기본형,transmission,미션오일 교환 패키지,350000
484,벤츠,A-Class,2009,기본형,filter,실내 에어컨/히터 필터,50000
485,벤츠,A-Class,2009,기본형,battery,배터리 교체 (수입차전용),220000
486,벤츠,A-Class,2009,기본형,inspection,기본 무상 점검 (이벤트),0
487,벤츠,A-Class,2009,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
488,벤츠,A-Class,2009,프리미엄,engine,엔진 플러싱 및 첨가제,80000
489,벤츠,A-Class,2009,프리미엄,brake,앞 브레이크 패드 교환,120000
490,벤츠,A-Class,2009,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
491,벤츠,A-Class,2009,프리미엄,brake,브레이크 오일 1:1 교환,90000
492,벤츠,A-Class,2009,프리미엄,transmission,미션오일 교환 패키지,350000
493,벤츠,A-Class,2009,프리미엄,filter,실내 에어컨/히터 필터,50000
494,벤츠,A-Class,2009,프리미엄,battery,배터리 교체 (수입차전용),220000
495,벤츠,A-Class,2009,프리미엄,inspection,기본 무상 점검 (이벤트),0
496,벤츠,A-Class,2009,스포츠,engine,엔진오일 교환 (기본 합성유),150000
497,벤츠,A-Class,2009,스포츠,engine,엔진 플러싱 및 첨가제,80000
498,벤츠,A-Class,2009,스포츠,brake,앞 브레이크 패드 교환,120000
499,벤츠,A-Class,2009,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
500,벤츠,A-Class,2009,스포츠,brake,브레이크 오일 1:1 교환,90000
501,벤츠,A-Class,2009,스포츠,transmission,미션오일 교환 패키지,350000
502,벤츠,A-Class,2009,스포츠,filter,실내 에어컨/히터 필터,50000
503,벤츠,A-Class,2009,스포츠,battery,배터리 교체 (수입차전용),220000
504,벤츠,A-Class,2009,스포츠,inspection,기본 무상 점검 (이벤트),0
505,벤츠,A-Class,2008,기본형,engine,엔진오일 교환 (기본 합성유),150000
506,벤츠,A-Class,2008,기본형,engine,엔진 플러싱 및 첨가제,80000
507,벤츠,A-Class,2008,기본형,brake,앞 브레이크 패드 교환,120000
508,벤츠,A-Class,2008,기본형,brake,뒤 브레이크 패드/센서 교환,140000
509,벤츠,A-Class,2008,기본형,brake,브레이크 오일 1:1 교환,90000
510,벤츠,A-Class,2008,기본형,transmission,미션오일 교환 패키지,350000
511,벤츠,A-Class,2008,기본형,filter,실내 에어컨/히터 필터,50000
512,벤츠,A-Class,2008,기본형,battery,배터리 교체 (수입차전용),220000
513,벤츠,A-Class,2008,기본형,inspection,기본 무상 점검 (이벤트),0
514,벤츠,A-Class,2008,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
515,벤츠,A-Class,2008,프리미엄,engine,엔진 플러싱 및 첨가제,80000
516,벤츠,A-Class,2008,프리미엄,brake,앞 브레이크 패드 교환,120000
517,벤츠,A-Class,2008,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
518,벤츠,A-Class,2008,프리미엄,brake,브레이크 오일 1:1 교환,90000
519,벤츠,A-Class,2008,프리미엄,transmission,미션오일 교환 패키지,350000
520,벤츠,A-Class,2008,프리미엄,filter,실내 에어컨/히터 필터,50000
521,벤츠,A-Class,2008,프리미엄,battery,배터리 교체 (수입차전용),220000
522,벤츠,A-Class,2008,프리미엄,inspection,기본 무상 점검 (이벤트),0
523,벤츠,A-Class,2008,스포츠,engine,엔진오일 교환 (기본 합성유),150000
524,벤츠,A-Class,2008,스포츠,engine,엔진 플러싱 및 첨가제,80000
525,벤츠,A-Class,2008,스포츠,brake,앞 브레이크 패드 교환,120000
526,벤츠,A-Class,2008,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
527,벤츠,A-Class,2008,스포츠,brake,브레이크 오일 1:1 교환,90000
528,벤츠,A-Class,2008,스포츠,transmission,미션오일 교환 패키지,350000
529,벤츠,A-Class,2008,스포츠,filter,실내 에어컨/히터 필터,50000
530,벤츠,A-Class,2008,스포츠,battery,배터리 교체 (수입차전용),220000
531,벤츠,A-Class,2008,스포츠,inspection,기본 무상 점검 (이벤트),0
532,벤츠,A-Class,2007,기본형,engine,엔진오일 교환 (기본 합성유),150000
533,벤츠,A-Class,2007,기본형,engine,엔진 플러싱 및 첨가제,80000
534,벤츠,A-Class,2007,기본형,brake,앞 브레이크 패드 교환,120000
535,벤츠,A-Class,2007,기본형,brake,뒤 브레이크 패드/센서 교환,140000
536,벤츠,A-Class,2007,기본형,brake,브레이크 오일 1:1 교환,90000
537,벤츠,A-Class,2007,기본형,transmission,미션오일 교환 패키지,350000
538,벤츠,A-Class,2007,기본형,filter,실내 에어컨/히터 필터,50000
539,벤츠,A-Class,2007,기본형,battery,배터리 교체 (수입차전용),220000
540,벤츠,A-Class,2007,기본형,inspection,기본 무상 점검 (이벤트),0
541,벤츠,A-Class,2007,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
542,벤츠,A-Class,2007,프리미엄,engine,엔진 플러싱 및 첨가제,80000
543,벤츠,A-Class,2007,프리미엄,brake,앞 브레이크 패드 교환,120000
544,벤츠,A-Class,2007,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
545,벤츠,A-Class,2007,프리미엄,brake,브레이크 오일 1:1 교환,90000
546,벤츠,A-Class,2007,프리미엄,transmission,미션오일 교환 패키지,350000
547,벤츠,A-Class,2007,프리미엄,filter,실내 에어컨/히터 필터,50000
548,벤츠,A-Class,2007,프리미엄,battery,배터리 교체 (수입차전용),220000
549,벤츠,A-Class,2007,프리미엄,inspection,기본 무상 점검 (이벤트),0
550,벤츠,A-Class,2007,스포츠,engine,엔진오일 교환 (기본 합성유),150000
